id,name,displayName,race,bodyType,imagePath,downloadUrl,infoLink,
ezekiel,ezekiel_elf,Ezekiel,elf,bt2,images/Ezekiel_ocr.png,https://f.rpghq.org/UrkToZGSl0Xq.pak?n=Elf_M%20-%20Ezekiel%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/7812,
gaskarth (vemp),gaskarth (vemp)_elf,Gaskarth (VEMP),elf,bt2,images/Gaskarth_(VEMP).webp,https://f.rpghq.org/EKPh9EQVfMJC.pak?n=Elf_M%20-%20Gaskarth%20(VEMP)%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/2226,
ines,ines_elf,Ines,elf,bt2,images/Ines_meta.png,https://f.rpghq.org/fdcSLVLqFGdO.pak?n=Elf_M%20-%20Ines%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/4161,
jo alt,jo alt_elf,Jo Alt,elf,bt2,images/Jo__Alt.webp,https://f.rpghq.org/k4BCztqSmiDC.pak?n=Elf_M%20-%20Jo%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/470,
jo,jo_elf,Jo,elf,bt2,images/Jo_ocr.png,https://f.rpghq.org/CzsfeAXtBHQi.pak?n=Elf_M%20-%20Jo%20%20Alt%20%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/470,
julian,julian_elf,Julian,elf,bt2,images/Julian_ocr.png,https://f.rpghq.org/IQ5tCxxQk753.pak?n=Elf_M%20-%20Julian%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/7812,
kael (vemp),kael (vemp)_elf,Kael (VEMP),elf,bt2,images/Kael_(VEMP).webp,https://f.rpghq.org/k857wC36S0ru.pak?n=Elf_M%20-%20Kael%20(VEMP)%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/2226,
kelay,kelay_elf,Kelay,elf,bt2,images/Kelay_ocr.png,https://f.rpghq.org/epnfRSqHLoZy.pak?n=Elf_M%20-%20Kelay%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/7370,
kyle vampire,kyle vampire_elf,Kyle Vampire,elf,bt2,images/Kyle_Vampire.webp,https://f.rpghq.org/xPDE7gq9suaT.pak?n=Elf_M%20-%20Kyle%20%5BTCoF%5D%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/6635,
kyle,kyle_elf,Kyle,elf,bt2,images/Kyle.webp,https://f.rpghq.org/xPDE7gq9suaT.pak?n=Elf_M%20-%20Kyle%20%5BTCoF%5D%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/6635,
leander,leander_elf,Leander,elf,bt2,images/Leander_ocr.png,https://f.rpghq.org/NmAgK4W4aC4N.pak?n=Elf_M%20-%20Leander%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/7812,
leif,leif_elf,Leif,elf,bt2,images/Leif_ocr.png,https://f.rpghq.org/uxEt3joLGEJU.pak?n=Elf_M%20-%20Leif%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/6152,
lor,lor_elf,Lor,elf,bt2,images/Loreleyah.webp,https://f.rpghq.org/r9dozLMOor9D.pak?n=Elf_M%20-%20Lor%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/4161,
loren,loren_elf,Loren,elf,bt2,images/Loren_meta.png,https://f.rpghq.org/r9dozLMOor9D.pak?n=Elf_M%20-%20Lor%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/4161,
lucien vampire,lucien vampire_elf,Lucien Vampire,elf,bt2,images/Lucien_Vampire.webp,https://f.rpghq.org/BOZ2uVp5uib1.pak?n=Elf_M%20-%20Lucien%20%5BTCoF%5D%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/6635,
lucien,lucien_elf,Lucien,elf,bt2,images/Lucien_ocr.png,https://f.rpghq.org/BOZ2uVp5uib1.pak?n=Elf_M%20-%20Lucien%20%5BTCoF%5D%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/6635,
moth,moth_elf,Moth,elf,bt2,images/Moth_ocr.png,https://f.rpghq.org/N228tQRezRCH.pak?n=Elf_M%20-%20Moth%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/6152,
narel,narel_elf,Narel,elf,bt2,images/Narel_meta.png,https://f.rpghq.org/6dav4rPYWuEZ.pak?n=Elf_M%20-%20Narel%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/4161,
nicolai,nicolai_elf,Nicolai,elf,bt2,images/Nicolai_meta.png,https://f.rpghq.org/l0sOEMK1oQCO.pak?n=Elf_M%20-%20Nicolai%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/4161,
noah,noah_elf,Noah,elf,bt2,images/Noah_meta.png,https://f.rpghq.org/Wc4t0yMBXDA5.pak?n=Elf_M%20-%20Noah%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/5357,
nolan,nolan_elf,Nolan,elf,bt2,images/Nolan.webp,https://f.rpghq.org/UI3cF2NvA85Z.pak?n=Elf_M%20-%20Nolan%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/7370,
olaf,olaf_elf,Olaf,elf,bt2,,https://f.rpghq.org/9TSeoMoxMVUG.pak?n=Elf_M%20-%20Olaf%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/6152,
olof,olof_elf,Olof,elf,bt2,images/Olof_ocr.png,https://f.rpghq.org/3MWntj9o9Ikp.pak?n=Elf_M%20-%20Olof%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/7812,
onhee's preset 1 alecto(original),onhee's preset 1 alecto(original)_elf,Onhee's Preset 1 Alecto(Original),elf,bt2,images/Onhee's_Preset_1_Alecto(Original).webp,https://f.rpghq.org/0u5rXW77zGbA.pak?n=Elf_M%20-%20Onhee's%20Preset%201%20Alecto(Original)%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/8495,
onhee's preset 2 alecto with fangs,onhee's preset 2 alecto with fangs_elf,Onhee's Preset 2 Alecto With Fangs,elf,bt2,images/Onhee's_Preset_2_Alecto_With_Fangs.webp,https://f.rpghq.org/HYjWcvbSpMKn.pak?n=Elf_M%20-%20Onhee's%20Preset%202%20Alecto%20With%20Fangs%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/8495,
onhee's preset 2 alecto(fixed),onhee's preset 2 alecto(fixed)_elf,Onhee's Preset 2 Alecto(Fixed),elf,bt2,images/Onhee's_Preset_2_Alecto(Fixed).webp,https://f.rpghq.org/gTwBX9w2PhSS.pak?n=Elf_M%20-%20Onhee's%20Preset%202%20Alecto(Fixed)%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/8495,
onhee's preset 4 doyoung,onhee's preset 4 doyoung_elf,Onhee's Preset 4 DoYoung,elf,bt2,images/Onhee's_Preset_4_DoYoung.webp,https://f.rpghq.org/gToiO6BmVkXB.pak?n=Elf_M%20-%20Onhee's%20Preset%204%20DoYoung%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/8495,
oriel,oriel_elf,Oriel,elf,bt2,images/Oriel_ocr.png,https://f.rpghq.org/55iK9y5HWiea.pak?n=Elf_M%20-%20Oriel%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/6152,
ornel,ornel_elf,Ornel,elf,bt2,images/Ornel.webp,https://f.rpghq.org/Hh5ZACyEmLgl.pak?n=Elf_M%20-%20Ornel%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/7370,
percy,percy_elf,Percy,elf,bt2,images/Percy_meta.png,https://f.rpghq.org/zkUEaDy8fYZJ.pak?n=Elf_M%20-%20Percy%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/5194,
res,res_elf,Res,elf,bt2,images/Ceres_ocr.png,https://f.rpghq.org/tbupobfclVve.pak?n=Elf_M%20-%20-%20Ares%20-%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/4161,
rhay,rhay_elf,Rhay,elf,bt2,images/Rhay_ocr.png,https://f.rpghq.org/HU7SqeRFBvl3.pak?n=Elf_M%20-%20Rhay%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/7370,
rin,rin_elf,Rin,elf,bt2,images/Rina_meta.png,https://f.rpghq.org/kn7RsANU6Gbn.pak?n=Elf_M%20-%20Rin%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/4161,
rodmir,rodmir_elf,Rodmir,elf,bt2,images/Rodmir_meta.png,https://f.rpghq.org/XB65vzyejPUv.pak?n=Elf_M%20-%20Rodmir%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/5194,
royce,royce_elf,Royce,elf,bt2,images/Royce_ocr.png,https://f.rpghq.org/P6As93tOotLX.pak?n=Elf_M%20-%20Royce%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/7370,
rudi,rudi_elf,Rudi,elf,bt2,images/Rudi_ocr.png,https://f.rpghq.org/15BomLXYmXsw.pak?n=Elf_M%20-%20Rudi%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/6152,
rune,rune_elf,Rune,elf,bt2,images/Rune_ocr.png,https://f.rpghq.org/yXA2xQQWl61V.pak?n=Elf_M%20-%20Rune%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/6152,
safir,safir_elf,Safir,elf,bt2,images/Safir_meta.png,https://f.rpghq.org/HaZXrJJhOdG7.pak?n=Elf_M%20-%20Safir%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/4161,
sai,sai_elf,Sai,elf,bt2,images/Sai_ocr.png,https://f.rpghq.org/EPupqyFcmqLI.pak?n=Elf_M%20-%20Sai%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/7370,
sinclair,sinclair_elf,Sinclair,elf,bt2,images/Sinclair_meta.png,https://f.rpghq.org/9DVxNNt0hdim.pak?n=Elf_M%20-%20Sinclair%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/5357,
sloane,sloane_elf,Sloane,elf,bt2,images/Sloane.webp,https://f.rpghq.org/gv9Ir789lScw.pak?n=Elf_M%20-%20Sloane%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/7370,
terys,terys_elf,Terys,elf,bt2,images/Terys_meta.png,https://f.rpghq.org/VPtEdzQUrgy8.pak?n=Elf_M%20-%20Terys%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/4161,
thiago,thiago_elf,Thiago,elf,bt2,images/Thiago.webp,https://f.rpghq.org/8llwnGh7vF5Q.pak?n=Elf_M%20-%20Thiago%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/6152,
tion,tion_elf,Tion,elf,bt2,images/Tion.webp,https://f.rpghq.org/YZrzNlVZuz6a.pak?n=Elf_M%20-%20Tion%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/7370,
valerian scars,valerian scars_elf,Valerian Scars,elf,bt2,images/Valerian_Scars_ocr.png,https://f.rpghq.org/FeZzhX8zJLsv.pak?n=Elf_M%20-%20Valerian%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/6152,
valerian,valerian_elf,Valerian,elf,bt2,images/Valerian_ocr.png,https://f.rpghq.org/FeZzhX8zJLsv.pak?n=Elf_M%20-%20Valerian%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/6152,
vane,vane_elf,Vane,elf,bt2,images/Vane_meta.png,https://f.rpghq.org/9TBeXHexVbjo.pak?n=Elf_M%20-%20Vane%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/4161,
viktor,viktor_elf,Viktor,elf,bt2,images/Viktor_meta.png,https://f.rpghq.org/zve3UPtGp8xC.pak?n=Elf_M%20-%20Viktor%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/13377,
wendris,wendris_elf,Wendris,elf,bt2,images/Wendris.webp,https://f.rpghq.org/4bfC5qYjJwhQ.pak?n=Elf_M%20-%20Wendris%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/7370,
yul,yul_elf,Yul,elf,bt2,images/Yul.webp,https://f.rpghq.org/abl9cqUcuHL1.pak?n=Elf_M%20-%20Yul%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/470,
~duvain~,~duvain~_elf,~Duvain~,elf,bt2,images/~Duvain~.webp,https://f.rpghq.org/xBh0m6T74f5h.pak?n=Elf_M%20-%20~Duvain~%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/5764,
~ekko~,~ekko~_elf,~Ekko~,elf,bt2,images/~Ekko~.webp,https://f.rpghq.org/tYENZQr2p03R.pak?n=Elf_M%20-%20~Ekko~%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/5764,
~faenor~,~faenor~_elf,~Faenor~,elf,bt2,images/~Faenor~.webp,https://f.rpghq.org/eqKppQN6bpQz.pak?n=Elf_M%20-%20~Faenor~%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/5764,
~lhuher~,~lhuher~_elf,~Lhuher~,elf,bt2,images/~Lhuher~.webp,https://f.rpghq.org/tlr6OoSIiNau.pak?n=Elf_M%20-%20~Lhuher~%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/5764,
~nidion~,~nidion~_elf,~Nidion~,elf,bt2,images/~Nidion~.webp,https://f.rpghq.org/7WarVsnCf4yO.pak?n=Elf_M%20-%20~Nidion~%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/5764,
~tiel~,~tiel~_elf,~Tiel~,elf,bt2,images/~Tiel~.webp,https://f.rpghq.org/78VKV2A1yRLg.pak?n=Elf_M%20-%20~Tiel~%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/5764,
- ares -,- ares -_elf,- Ares -,elf,bt4,images/__Ares___meta.png,https://f.rpghq.org/owuacZnpTnKa.pak?n=Elf_MS%20-%20-%20Ares%20-%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/5989,
- corus -,- corus -_elf,- Corus -,elf,bt4,images/__Corus___meta.png,https://f.rpghq.org/fEwmMZzBYHIM.pak?n=Elf_MS%20-%20-%20Corus%20-%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/5989,
- deimos -,- deimos -_elf,- Deimos -,elf,bt4,images/__Deimos___meta.png,https://f.rpghq.org/qtNBQS7hIigs.pak?n=Elf_MS%20-%20-%20Deimos%20-%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/5989,
birn,birn_elf,Birn,elf,bt4,images/Birn_meta.png,https://f.rpghq.org/d4TkF4MOieGZ.pak?n=Elf_MS%20-%20Birn%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/4161,
dorian (vemp),dorian (vemp)_elf,Dorian (VEMP),elf,bt4,images/Dorian_(VEMP).webp,https://f.rpghq.org/4InUkkvzb5Zd.pak?n=Elf_MS%20-%20Dorian%20(VEMP)%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/2226,
elrys,elrys_elf,Elrys,elf,bt4,images/Elrys_ocr.png,https://f.rpghq.org/HCau5iVxzC1Z.pak?n=Elf_MS%20-%20Elrys%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/6152,
ezekiel,ezekiel_elf,Ezekiel,elf,bt4,images/Ezekiel_ocr.png,https://f.rpghq.org/7PcSYq5EyYTT.pak?n=Elf_MS%20-%20Ezekiel%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/7812,
hyrion,hyrion_elf,Hyrion,elf,bt4,images/Hyrion_ocr.png,https://f.rpghq.org/ZW2jU4EEkaT5.pak?n=Elf_MS%20-%20Hyrion%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/6152,
ines,ines_elf,Ines,elf,bt4,images/Ines_meta.png,https://f.rpghq.org/TCyIp3iTDdCC.pak?n=Elf_MS%20-%20Ines%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/4161,
jayce,jayce_elf,Jayce,elf,bt4,images/Jayce_meta.png,https://f.rpghq.org/gI6zFdoHZDww.pak?n=Elf_MS%20-%20Jayce%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/13377,
jo,jo_elf,Jo,elf,bt4,images/Jo_ocr.png,https://f.rpghq.org/jNEOMDZPiLuP.pak?n=Elf_MS%20-%20Jo%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/470,
julian,julian_elf,Julian,elf,bt4,images/Julian_ocr.png,https://f.rpghq.org/xh32on8GCQUP.pak?n=Elf_MS%20-%20Julian%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/7812,
kyle vampire,kyle vampire_elf,Kyle Vampire,elf,bt4,images/Kyle_Vampire.webp,https://f.rpghq.org/lHygaw9VxWn7.pak?n=Elf_MS%20-%20Kyle%20%5BTCoF%5D%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/6635,
kyle,kyle_elf,Kyle,elf,bt4,images/Kyle.webp,https://f.rpghq.org/lHygaw9VxWn7.pak?n=Elf_MS%20-%20Kyle%20%5BTCoF%5D%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/6635,
leander,leander_elf,Leander,elf,bt4,images/Leander_ocr.png,https://f.rpghq.org/0ib28ReRfgYi.pak?n=Elf_MS%20-%20Leander%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/7812,
loren,loren_elf,Loren,elf,bt4,images/Loren_meta.png,https://f.rpghq.org/d1iTQ8PIGM9f.pak?n=Elf_MS%20-%20Loren%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/4161,
lucien vampire,lucien vampire_elf,Lucien Vampire,elf,bt4,images/Lucien_Vampire.webp,https://f.rpghq.org/q3CTUxUcfVqY.pak?n=Elf_MS%20-%20Lucien%20%5BTCoF%5D%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/6635,
lucien,lucien_elf,Lucien,elf,bt4,images/Lucien_ocr.png,https://f.rpghq.org/q3CTUxUcfVqY.pak?n=Elf_MS%20-%20Lucien%20%5BTCoF%5D%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/6635,
mjk elf head a,mjk elf head a_elf,MJK ELF Head A,elf,bt4,images/MJK_ELF_Head_A.webp,https://f.rpghq.org/xSGQUPxNdUS9.pak?n=Elf_MS%20-%20MJK%20ELF%20Head%20A%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/3917,
mjk elf head b,mjk elf head b_elf,MJK ELF Head B,elf,bt4,images/MJK_ELF_Head_B.webp,https://f.rpghq.org/6WfLlcJTWtmU.pak?n=Elf_MS%20-%20MJK%20ELF%20Head%20B%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/3917,
naris,naris_elf,Naris,elf,bt4,images/Naris_ocr.png,https://f.rpghq.org/8Wp5fa8NLUiU.pak?n=Elf_MS%20-%20Naris%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/6152,
oberon,oberon_elf,Oberon,elf,bt4,images/Oberon_meta.png,https://f.rpghq.org/goOSvyiEsYDe.pak?n=Elf_MS%20-%20Oberon%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/5357,
olof,olof_elf,Olof,elf,bt4,images/Olof_ocr.png,https://f.rpghq.org/4KkM4yZcIeTZ.pak?n=Elf_MS%20-%20Olof%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/7812,
onhee's preset 2 alecto(fixed),onhee's preset 2 alecto(fixed)_elf,Onhee's Preset 2 Alecto(Fixed),elf,bt4,images/Onhee's_Preset_2_Alecto(Fixed).webp,https://f.rpghq.org/brshpijgqn9x.pak?n=Elf_MS%20-%20Onhee's%20Preset%202%20Alecto(Fixed)%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/8495,
rath,rath_elf,Rath,elf,bt4,images/Rath_meta.png,https://f.rpghq.org/rTkJLRlTtd43.pak?n=Elf_MS%20-%20Rath%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/4161,
terys,terys_elf,Terys,elf,bt4,images/Terys_meta.png,https://f.rpghq.org/9V7XNoJPgXCN.pak?n=Elf_MS%20-%20Terys%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/4161,
thalrun,thalrun_elf,Thalrun,elf,bt4,images/Thalrun.webp,https://f.rpghq.org/2faF3Ggdevfb.pak?n=Elf_MS%20-%20Thalrun%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/7370,
yagan,yagan_elf,Yagan,elf,bt4,images/Yagan.webp,https://f.rpghq.org/OHKlfXOhI93l.pak?n=Elf_MS%20-%20Yagan%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/7370,
yul,yul_elf,Yul,elf,bt4,images/Yul.webp,https://f.rpghq.org/pD0UG2IGv3V6.pak?n=Elf_MS%20-%20Yul%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/470,
~duvain~,~duvain~_elf,~Duvain~,elf,bt4,images/~Duvain~.webp,https://f.rpghq.org/mlSUwY5VgBt9.pak?n=Elf_MS%20-%20~Duvain~%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/5764,
~ekko~,~ekko~_elf,~Ekko~,elf,bt4,images/~Ekko~.webp,https://f.rpghq.org/Mp3OjNXvLKzH.pak?n=Elf_MS%20-%20~Ekko~%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/5764,
~faenor~,~faenor~_elf,~Faenor~,elf,bt4,images/~Faenor~.webp,https://f.rpghq.org/mA0bQnZHEDMO.pak?n=Elf_MS%20-%20~Faenor~%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/5764,
~lhuher~,~lhuher~_elf,~Lhuher~,elf,bt4,images/~Lhuher~.webp,https://f.rpghq.org/ZhojglBer871.pak?n=Elf_MS%20-%20~Lhuher~%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/5764,
~nidion~,~nidion~_elf,~Nidion~,elf,bt4,images/~Nidion~.webp,https://f.rpghq.org/FeCHmx0zbhDd.pak?n=Elf_MS%20-%20~Nidion~%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/5764,
~tiel~,~tiel~_elf,~Tiel~,elf,bt4,images/~Tiel~.webp,https://f.rpghq.org/eJ1VSaRhA8Kz.pak?n=Elf_MS%20-%20~Tiel~%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/5764,
athena (lugh),athena (lugh)_githyanki,Athena (LUGH),githyanki,bt1,images/Athena_(LUGH).webp,https://f.rpghq.org/pi5BUKzddayI.pak?n=Githyanki_F%20-%20Athena%20(LUGH)%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/4444,
aurora (lugh),aurora (lugh)_githyanki,Aurora (LUGH),githyanki,bt1,images/Aurora_(LUGH).webp,https://f.rpghq.org/sIOHyRnofEoJ.pak?n=Githyanki_F%20-%20Aurora%20(LUGH)%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/4444,
daenestra (lugh),daenestra (lugh)_githyanki,Daenestra (LUGH),githyanki,bt1,images/Daenestra_(LUGH).webp,https://f.rpghq.org/XTO89jgCXhPJ.pak?n=Githyanki_F%20-%20Daenestra%20(LUGH)%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/4444,
elektra (lugh),elektra (lugh)_githyanki,Elektra (LUGH),githyanki,bt1,images/Elektra_(LUGH).webp,https://f.rpghq.org/RHcVFt6Ffxwg.pak?n=Githyanki_F%20-%20Elektra%20(LUGH)%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/4444,
freya (lugh),freya (lugh)_githyanki,Freya (LUGH),githyanki,bt1,images/Freya_(LUGH).webp,https://f.rpghq.org/L8s03d8GAekg.pak?n=Githyanki_F%20-%20Freya%20(LUGH)%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/4444,
minthy (lugh),minthy (lugh)_githyanki,Minthy (LUGH),githyanki,bt1,images/Minthy_(LUGH).webp,https://f.rpghq.org/WJN9OOzljkjH.pak?n=Githyanki_F%20-%20Minthy%20(LUGH)%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/4444,
onhee's preset 3 alexa,onhee's preset 3 alexa_githyanki,Onhee's Preset 3 Alexa,githyanki,bt1,images/Onhee's_Preset_3_Alexa.webp,https://f.rpghq.org/tf6dt2LCsvuq.pak?n=Githyanki_F%20-%20Onhee's%20Preset%203%20Alexa%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/8495,
qa'leth,qa'leth_githyanki,Qa'leth,githyanki,bt1,images/Qa_leth_meta.png,https://f.rpghq.org/jxZdHnVii8Kf.pak?n=Githyanki_F%20-%20Qa'leth%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/5194,
shart (lugh),shart (lugh)_githyanki,Shart (LUGH),githyanki,bt1,images/Shart_(LUGH).webp,https://f.rpghq.org/I7KAJuX5WA8Q.pak?n=Githyanki_F%20-%20Shart%20(LUGH)%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/4444,
sylva (lugh),sylva (lugh)_githyanki,Sylva (LUGH),githyanki,bt1,images/Sylva_(LUGH).webp,https://f.rpghq.org/3SU3oVPXiIqs.pak?n=Githyanki_F%20-%20Sylva%20(LUGH)%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/4444,
teris vampire,teris vampire_githyanki,Teris Vampire,githyanki,bt1,images/Teris_Vampire.webp,https://f.rpghq.org/OYacAit8VAhI.pak?n=Githyanki_F%20-%20Teris%20%5BTCoF%5D%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/6635,
teris,teris_githyanki,Teris,githyanki,bt1,images/Teris.webp,https://f.rpghq.org/OYacAit8VAhI.pak?n=Githyanki_F%20-%20Teris%20%5BTCoF%5D%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/6635,
themia's sister (lugh),themia's sister (lugh)_githyanki,Themia's Sister (LUGH),githyanki,bt1,images/Themia's_Sister_(LUGH).webp,https://f.rpghq.org/9op8thPwuUAO.pak?n=Githyanki_F%20-%20Themia's%20Sister%20(LUGH)%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/4444,
zephyra (lugh),zephyra (lugh)_githyanki,Zephyra (LUGH),githyanki,bt1,images/Zephyra_(LUGH).webp,https://f.rpghq.org/gbHJ1pHiZCLk.pak?n=Githyanki_F%20-%20Zephyra%20(LUGH)%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/4444,
arezik,arezik_githyanki,Arezik,githyanki,bt2,images/Arezik_ocr.png,https://f.rpghq.org/YeNXKvSlDeJN.pak?n=Githyanki_M%20-%20%20Arezik%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/4648,
ma'alik,ma'alik_githyanki,Ma'alik,githyanki,bt2,images/Ma_alik_ocr.png,https://f.rpghq.org/9DVLhlRplWdM.pak?n=Githyanki_M%20-%20%20Ma'alik%20%5BDONE%5D.pak,https://www.nexusmods.com/baldursgate3/mods/4648,
